appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
264160,WazHack,game,9.99,00:00.0,-1,0,1
218620,PAYDAY 2,game,19.99,00:00.0,79,18,1
211260,They Bleed Pixels,game,9.99,00:00.0,74,0,0
291390,Three Dead Zed,game,5.99,00:00.0,-1,0,0
33730,18 Wheels of Steel: Extreme Trucker,game,9.99,00:00.0,-1,0,0
630,Alien Swarm,game,0,00:00.0,77,0,1
256290,Child of Light,game,14.99,00:00.0,77,0,0
230820,The Night of the Rabbit,game,49.99,00:00.0,75,0,0
282530,Castlevania: Lords of Shadow – Mirror of Fate HD,game,14.99,00:00.0,-1,17,0
51000,Mystery Case Files: Return to Ravenhearst,game,9.99,00:00.0,-1,0,0
200260,Batman: Arkham City - Game of the Year Edition,game,19.99,00:00.0,91,0,0
212680,FTL: Faster Than Light,game,9.99,00:00.0,84,0,0
33550,Time of Shadows,game,9.99,00:00.0,-1,0,1
247370,Mutant Mudds Deluxe,game,9.99,00:00.0,-1,0,0
41900,The Bard's Tale,game,9.99,00:00.0,70,0,0
21980,Call of Juarez®: Bound in Blood,game,9.99,00:00.0,78,17,1
223490,Blockscape,game,19.99,00:00.0,-1,0,1
55040,Atom Zombie Smasher,game,9.99,00:00.0,75,0,0
242110,Joe Danger 2: The Movie,game,14.99,00:00.0,82,0,0
226820,Nancy Drew: the Ghost of Thornton Hall,game,19.99,00:00.0,-1,0,0
300900,Hippocampal: The White Sofa,game,4.99,00:00.0,-1,0,0
257730,Infinity Wars: Animated Trading Card Game,game,0,00:00.0,-1,0,1
94510,Back to the Future: The Game,game,19.99,00:00.0,74,0,0
94300,The Dream Machine: Chapter 1 & 2,game,3.99,00:00.0,77,0,0
216110,Tiny Troopers,game,4.99,00:00.0,57,0,0
31870,"Nancy Drew® Dossier™: Lights, Camera, Curses!",game,6.99,00:00.0,-1,0,0
18050,DeathSpank: Thongs of Virtue,game,14.99,00:00.0,78,0,0
207000,Alien Spidy,game,9.99,00:00.0,-1,0,0
299150,Empress Of The Deep,game,4.99,00:00.0,-1,0,0
305480,Heileen 2: The Hands Of Fate,game,9.99,00:00.0,-1,0,0
46450,Grotesque Tactics: Evil Heroes,game,9.99,00:00.0,65,0,0
271290,HAWKEN,game,0,00:00.0,73,0,1
207930,Sacred Citadel,game,9.99,00:00.0,61,0,1
202970,Call of Duty®: Black Ops II,game,59.99,00:00.0,74,17,1
204940,Crusader Kings Complete,game,9.99,00:00.0,73,0,1
283270,Jagged Alliance 1: Gold Edition,game,9.99,00:00.0,-1,0,1
267600,Airport Simulator 2014,game,9.99,00:00.0,-1,0,0
266840,Age of Mythology: Extended Edition,game,29.99,00:00.0,66,0,1
236470,PAC-MAN MUSEUM™,game,19.99,00:00.0,-1,0,1
248310,Freedom Planet,game,14.99,00:00.0,81,0,0
42220,Nancy Drew: The Captive Curse,game,6.99,00:00.0,-1,0,0
4720,Condemned: Criminal Origins,game,14.95,00:00.0,78,17,0
205270,3DMark 11,game,19.99,00:00.0,-1,0,0
21780,Driver® Parallel Lines,game,9.99,00:00.0,61,17,0
285820,Action Henk,game,14.99,00:00.0,74,0,1
252170,Anomaly Warzone Earth Mobile Campaign,game,4.99,00:00.0,-1,0,0
279500,Nicolas Eymerich - The Inquisitor - Book 1 : The Plague,game,4.99,00:00.0,-1,0,0
201490,Airline Tycoon 2,game,19.99,00:00.0,57,0,0
16180,Virtual Villagers - The Secret City,game,9.99,00:00.0,-1,0,0
266030,DRAKERZ-Confrontation,game,0,00:00.0,-1,0,1
3380,Dynomite Deluxe,game,4.99,00:00.0,-1,0,0
91600,Sanctum,game,9.99,00:00.0,70,0,1
36190,Cake Mania Collection,game,14.99,00:00.0,-1,0,0
1610,Space Empires IV Deluxe,game,9.99,00:00.0,79,0,1
301730,300 Dwarves,game,6.99,00:00.0,-1,0,0
45710,Dark Void™,game,9.99,00:00.0,57,0,0
212630,Tom Clancy's Ghost Recon: Future Soldier™,game,19.99,00:00.0,71,17,1
285500,Hard Truck Apocalypse / Ex Machina,game,7.99,00:00.0,-1,0,0
70210,Governor of Poker 2 - Premium Edition,game,14.99,00:00.0,-1,0,0
266450,Conquest of Champions,game,0,00:00.0,-1,0,1
21090,F.E.A.R.,game,9.99,00:00.0,88,17,0
201420,Toki Tori 2+,game,14.99,00:00.0,-1,0,0
10230,Dead Mountaineer's Hotel,game,9.99,00:00.0,-1,0,0
200960,Geneforge 1,game,19.99,00:00.0,-1,0,0
269710,Tumblestone,game,0,00:00.0,-1,0,1
1670,Iron Warriors: T - 72 Tank Command ,game,4.99,00:00.0,56,0,1
45730,Dark Void™ Zero,game,4.99,00:00.0,-1,0,0
110800,L.A. Noire,game,19.99,00:00.0,83,17,0
23460,Ceville,game,9.99,00:00.0,73,0,0
12630,Legend - Hand of God,game,9.99,00:00.0,57,0,0
265610,Epic Battle Fantasy 4,game,11.99,00:00.0,-1,0,0
48190,Assassin’s Creed® Brotherhood,game,19.99,00:00.0,88,17,1
288040,Actual Sunlight,game,4.99,00:00.0,77,0,0
252630,Eldritch,game,14.99,00:00.0,77,0,0
280520,Crea,game,14.99,00:00.0,-1,0,1
289300,Faces of War,game,4.99,00:00.0,67,0,1
277950,Deadbreed®,game,0,00:00.0,-1,0,1
12370,Jagged Alliance 2 Gold,game,19.99,00:00.0,-1,0,0
205870,Auditorium,game,6.99,00:00.0,-1,0,0
258050,Survivor Squad,game,8.99,00:00.0,-1,0,1
12600,Midnight Outlaw: 6 Hours to SunUp,game,9.99,00:00.0,-1,0,0
247240,Volgarr the Viking,game,9.99,00:00.0,76,0,0
208640,Midnight Mysteries 4: Haunted Houdini,game,9.99,00:00.0,-1,0,0
213650,Dwarfs - F2P,game,0,00:00.0,-1,0,0
201480,Serious Sam: The Random Encounter,game,4.99,00:00.0,64,0,0
40,Deathmatch Classic,game,4.99,00:00.0,-1,0,1
17710,Nuclear Dawn,game,9.99,00:00.0,71,0,1
4420,Silverfall,game,9.99,00:00.0,62,0,0
92700,Shadow Harvest: Phantom Ops,game,9.99,00:00.0,34,17,0
234650,Shadowrun Returns,game,14.99,00:00.0,76,0,0
278490,Aveyond 3-2: Gates of Night,game,9.99,00:00.0,-1,0,0
298260,Only If,game,0,00:00.0,39,18,0
294650,Putt-Putt® Goes to the Moon,game,6.99,00:00.0,-1,0,0
260530,So Many Me,game,14.99,00:00.0,78,0,0
24640,Trainz: Classic Cabon City,game,19.99,00:00.0,-1,0,0
227020,Rise of Venice,game,24.99,00:00.0,66,0,1
42200,Nancy Drew® Dossier™: Resorting to Danger!,game,6.99,00:00.0,77,0,0
36620,Forsaken World,game,0,00:00.0,69,0,1
46270,Star Wolves,game,4.99,00:00.0,-1,0,0
262690,Little Racers STREET,game,7.99,00:00.0,-1,0,1
281220,BloodRayne Betrayal,game,9.99,00:00.0,-1,0,0
4760,Rome: Total War™ - Collection,game,9.99,00:00.0,92,0,1
17120,Children of the Nile: Alexandria,game,2.49,00:00.0,-1,0,0
39150,FINAL FANTASY VIII,game,11.99,00:00.0,-1,13,0
272890,Vertiginous Golf,game,9.99,00:00.0,63,0,1
265590,The Red Solstice,game,19.99,00:00.0,74,0,1
50510,Burn Zombie Burn!,game,9.99,00:00.0,72,0,0
39800,Nation Red,game,9.99,00:00.0,-1,0,1
293180,Overcast - Walden and the Werewolf,game,0.99,00:00.0,-1,0,0
253940,Septerra Core,game,4.99,00:00.0,72,0,0
315240,liteCam Android: No Root Android Screen Recorder,game,9.99,00:00.0,-1,0,0
18300,Spectraball,game,4.99,00:00.0,-1,0,0
27920,Booster Trooper,game,4.99,00:00.0,-1,0,1
46440,Future Wars,game,4.99,00:00.0,-1,0,1
278570,Labyrinthine Dreams,game,1.99,00:00.0,-1,0,0
262900,Smooth Operators,game,2.99,00:00.0,-1,0,0
251370,Escape Goat,game,4.99,00:00.0,-1,0,0
250660,Bunny Must Die! Chelsea and the 7 Devils,game,9.99,00:00.0,-1,0,0
230980,Starseed Pilgrim,game,5.99,00:00.0,83,0,0
1600,Dangerous Waters,game,14.99,00:00.0,82,0,1
255280,1954 Alcatraz,game,19.99,00:00.0,-1,0,0
302340,Tex Murphy: Martian Memorandum,game,5.99,00:00.0,-1,0,0
58400,Turba,game,4.99,00:00.0,76,0,0
263060,Blockstorm,game,6.99,00:00.0,-1,0,1
302790,Momodora III,game,3.99,00:00.0,-1,0,0
11190,Sherlock Holmes versus Jack the Ripper,game,9.99,00:00.0,73,0,0
263180,Squirt's Adventure,game,4.99,00:00.0,-1,0,0
267940,Glacier 3: The Meltdown,game,9.99,00:00.0,-1,0,0
7650,X-COM: Terror From the Deep,game,4.99,00:00.0,-1,0,0
259700,Dead Sky,game,4.99,00:00.0,-1,0,1
259910,Farming Giant,game,9.99,00:00.0,-1,0,0
243780,PixelJunk™ Monsters Ultimate,game,9.99,00:00.0,72,0,1
15230,Blazing Angels® 2: Secret Missions of WWII,game,9.99,00:00.0,72,0,1
2310,QUAKE,game,9.99,00:00.0,94,0,1
209710,War of the Immortals,game,0,00:00.0,-1,0,1
36290,Super Granny Collection,game,14.99,00:00.0,-1,0,0
262790,Our Darker Purpose,game,14.99,00:00.0,74,0,0
34450,Civilization IV®: Warlords,game,4.99,00:00.0,84,0,0
12170,Grand Theft Auto,game,0,00:00.0,-1,0,0
215790,Dream Pinball 3D,game,6.99,00:00.0,61,0,1
115210,American Conquest,game,4.99,00:00.0,76,0,0
257610,LogoMaker 4,game,29.99,00:00.0,-1,0,0
253110,The Cat Lady,game,9.99,00:00.0,81,0,0
212070,Star Conflict,game,0,00:00.0,75,0,1
315680,Spellcrafter,game,9.99,00:00.0,-1,0,0
245730,Flashback,game,9.99,00:00.0,-1,0,0
291930,Industry Empire,game,19.99,00:00.0,-1,0,0
70300,VVVVVV,game,4.99,00:00.0,81,0,0
206230,Clan of Champions,game,39.99,00:00.0,42,18,1
3530,Amazing Adventures Around the World,game,4.99,00:00.0,-1,0,0
282400,SuperPower 2 Steam Edition,game,9.99,00:00.0,-1,0,1
33660,Ziro,game,4.99,00:00.0,-1,0,1
12140,Max Payne,game,9.99,00:00.0,89,17,0
203510,Fortune Summoners,game,19.99,00:00.0,-1,0,0
35300,Warfare,game,12.99,00:00.0,-1,0,0
2330,QUAKE II Mission Pack: The Reckoning,game,4.99,00:00.0,-1,0,1
215530,The Incredible Adventures of Van Helsing,game,14.99,00:00.0,72,0,1
24010,Train Simulator 2016,game,29.99,00:00.0,-1,0,0
12670,Mission Runway,game,9.99,00:00.0,-1,0,0
256440,Monsters & Munitions,game,0,00:00.0,-1,0,0
220700,RPG Maker VX Ace,game,69.99,00:00.0,-1,0,0
36180,Cake Mania Collection,game,14.99,00:00.0,-1,0,0
294690,Putt-Putt® Joins the Circus,game,6.99,00:00.0,-1,0,0
46720,Dimensity,game,9.99,00:00.0,-1,0,1
279420,Gardens Inc. – From Rakes to Riches,game,9.99,00:00.0,-1,0,0
227100,Sniper Elite: Nazi Zombie Army,game,14.99,00:00.0,62,0,0
263460,Girls Like Robots,game,6.99,00:00.0,-1,0,0
214150,Galactic Civilizations® I: Ultimate Edition,game,9.99,00:00.0,83,0,0
233190,Final Exam,game,9.99,00:00.0,66,0,1
8880,Freedom Force,game,4.99,00:00.0,90,0,1
6510,Lost Planet™: Extreme Condition,game,14.99,00:00.0,66,0,1
6080,Thrillville®: Off the Rails™,game,9.99,00:00.0,70,0,0
29120,Yumsters 2: Around the World,game,4.99,00:00.0,-1,0,0
22180,Penumbra Overture,game,9.99,00:00.0,73,17,0
252690,Fantasy Grounds,game,39.99,00:00.0,-1,0,1
7860,NecroVision,game,4.99,00:00.0,63,0,1
34460,Civilization IV: Beyond the Sword,game,9.99,00:00.0,86,0,0
215670,Home,game,2.99,00:00.0,69,0,0
202730,Dynamite Jack,game,9.99,00:00.0,-1,0,0
269550,Zoom Player Steam Edition,game,29.99,00:00.0,-1,0,0
225420,Cities in Motion 2,game,19.99,00:00.0,72,0,1
230700,La-Mulana,game,14.99,00:00.0,80,0,0
47870,Need For Speed: Hot Pursuit,game,19.99,00:00.0,86,0,1
31220,Sam & Max: The Devil’s Playhouse ,game,19.99,00:00.0,-1,0,0
34330,Total War: SHOGUN 2,game,29.99,00:00.0,-1,0,1
253570,Gentlemen!,game,4.99,00:00.0,-1,0,0
303340,Concursion,game,4.99,00:00.0,66,0,0
223750,DCS World,game,0,00:00.0,-1,0,1
268240,Mechanic Escape,game,4.99,00:00.0,-1,0,0
251870,Go! Go! Nippon! ~My First Trip to Japan~,game,9.99,00:00.0,-1,13,0
214790,The Basement Collection,game,3.99,00:00.0,-1,0,0
294710,Putt-Putt® and Pep's Dog on a Stick,game,4.99,00:00.0,-1,0,0
313020,Soul Gambler,game,2.99,00:00.0,-1,0,0
213670,South Park™: The Stick of Truth™,game,29.99,00:00.0,-1,0,0
108700,Death Rally,game,9.99,00:00.0,-1,0,1
275610,"Warhammer 40,000: Kill Team",game,9.99,00:00.0,-1,0,0
279540,Pretentious Game,game,4.99,00:00.0,-1,0,0
249570,The Castle Doctrine,game,15.99,00:00.0,58,0,1
46540,Trapped Dead,game,4.99,00:00.0,50,0,1
3700,Sniper Elite,game,9.99,00:00.0,76,0,0
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,game,14.99,00:00.0,-1,0,0
305010,Toxic Bunny HD,game,5.99,00:00.0,-1,0,0
400,Portal,game,9.99,00:00.0,90,0,0
22200,Zeno Clash,game,9.99,00:00.0,77,0,0
241410,CastleStorm,game,9.99,00:00.0,73,0,1
257630,Blast Em!,game,2.99,00:00.0,-1,0,0
42980,Victoria I Complete,game,9.99,00:00.0,-1,0,1
281430,Clans,game,2.99,00:00.0,-1,0,0
224460,Contrast,game,14.99,00:00.0,62,0,0
242760,The Forest,game,14.99,00:00.0,-1,18,1
290990,Flower Shop: Summer In Fairbrook,game,14.99,00:00.0,-1,0,0
247770,Cabela's® Big Game Hunter® Pro Hunts,game,29.99,00:00.0,-1,0,0
16110,Virtual Villagers: The Lost Children,game,9.99,00:00.0,-1,0,0
200150,Battle Chess: Game of Kings™,game,29.99,00:00.0,-1,0,1
32740,MiG-29 Fulcrum,game,9.99,00:00.0,-1,0,1
227900,Battleship,game,9.99,00:00.0,-1,0,0
302270,Dungeon Defenders Eternity,game,19.99,00:00.0,-1,0,1
301740,Castle: Never Judge a Book by its Cover,game,9.99,00:00.0,-1,0,0
500,Left 4 Dead,game,19.99,00:00.0,89,0,1
270510,EPOCH,game,9.99,00:00.0,-1,0,0
286520,Viking Brothers,game,9.99,00:00.0,-1,0,0
8600,RACE 07,game,3.99,00:00.0,83,0,1
297110,Cosmic DJ,game,2.99,00:00.0,-1,0,0
265950,Ether One,game,19.99,00:00.0,82,0,0
46280,Star Wolves 2,game,4.99,00:00.0,-1,0,0
302080,Bus Driver,game,9.99,00:00.0,61,0,0
202990,Call of Duty®: Black Ops II,game,59.99,00:00.0,74,17,1
49000,Hotel Dash™ Suite Success™,game,6.99,00:00.0,-1,0,0
31840,Nancy Drew ®: Danger on Deception Island,game,6.99,00:00.0,81,0,0
214420,Gear Up,game,0,00:00.0,-1,0,1
248270,Songs2See,game,14.99,00:00.0,-1,0,0
2390,Heretic: Shadow of the Serpent Riders,game,4.99,00:00.0,-1,0,1
206040,Avernum 5,game,4.99,00:00.0,-1,0,0
204220,Snapshot,game,9.99,00:00.0,74,0,0
3560,Bejeweled Twist,game,4.99,00:00.0,78,0,0
248350,Omegalodon,game,9.99,00:00.0,-1,0,1
251810,Leadwerks Game Engine,game,99.99,00:00.0,-1,0,0
294540,Freddi Fish 3: The Case of the Stolen Conch Shell,game,6.99,00:00.0,-1,0,0
11920,LUMINES™ Advance Pack,game,7.99,00:00.0,-1,0,0
15750,Oddworld: Stranger's Wrath HD,game,9.99,00:00.0,-1,0,0
291030,Always Remember Me,game,17.99,00:00.0,-1,0,0
71250,Sonic Adventure DX,game,7.99,00:00.0,-1,0,0
7610,Railroad Tycoon 3,game,9.99,00:00.0,80,0,1
314760,Direct Hit: Missile War,game,9.99,00:00.0,-1,0,0
250640,Croixleur Sigma,game,7.99,00:00.0,56,0,0
6420,Nexus - The Jupiter Incident,game,9.99,00:00.0,77,0,1
289460,RC Cars,game,2.99,00:00.0,65,0,1
293720,Dark Raid,game,19.99,00:00.0,-1,0,1
46760,Ironclads: Schleswig War 1864,game,9.99,00:00.0,-1,0,0
261940,The Mysterious Cities of Gold,game,11.99,00:00.0,-1,0,0
227940,Heroes & Generals,game,0,00:00.0,-1,0,1
206370,Tales From Space: Mutant Blobs Attack,game,7.99,00:00.0,83,0,0
42990,Sword of the Stars II: Enhanced Edition,game,19.99,00:00.0,65,0,1
298400,Knightmare Tower,game,3.99,00:00.0,-1,0,0
245490,Trials Fusion™,game,19.99,00:00.0,80,0,1
298820,Millennium 2 - Take Me Higher,game,5.99,00:00.0,-1,0,0
264730,Deadly 30,game,4.99,00:00.0,-1,0,0
227580,"10,000,000",game,4.99,00:00.0,67,0,0
242920,Banished,game,19.99,00:00.0,-1,0,0
72850,The Elder Scrolls V: Skyrim,game,19.99,00:00.0,94,17,0
99900,Spiral Knights,game,0,00:00.0,64,0,1
96200,Steel Storm: Burning Retribution,game,14.99,00:00.0,55,0,1
261030,The Walking Dead: Season 2,game,24.99,00:00.0,-1,17,0
3900,Sid Meier's Civilization® IV,game,19.99,00:00.0,94,0,1
302290,Infinite Game Works Episode 0,game,12.99,00:00.0,-1,0,0
18820,Zero Gear,game,4.99,00:00.0,-1,0,1
42850,Arsenal of Democracy: A Hearts of Iron Game,game,9.99,00:00.0,-1,0,1
203160,Tomb Raider,game,19.99,00:00.0,86,17,1
278930,GIGANTIC ARMY,game,5.99,00:00.0,-1,0,0
46560,Robin Hood: The Legend of Sherwood,game,7.99,00:00.0,80,0,0
26900,Crayon Physics Deluxe,game,19.99,00:00.0,79,0,0
46510,Syberia II,game,12.99,00:00.0,80,0,0
8230,Sam & Max 104: Abe Lincoln Must Die!,game,0,00:00.0,-1,0,0
214100,Rigonauts,game,9.99,00:00.0,60,0,0
15930,Luxor 3,game,9.99,00:00.0,-1,0,0
111300,Smash Cars,game,9.99,00:00.0,-1,0,0
268200,Antisquad,game,5.99,00:00.0,-1,0,0
15120,Tom Clancy's Rainbow Six® Vegas 2,game,9.99,00:00.0,78,17,1
39140,FINAL FANTASY VII,game,11.99,00:00.0,-1,13,0
292880,Robin's Quest,game,4.99,00:00.0,-1,0,0
299030,Blood: One Unit Whole Blood,game,4.99,00:00.0,82,17,0
259660,Void Destroyer,game,14.99,00:00.0,-1,0,0
209730,R.A.W. Realms of Ancient War,game,14.99,00:00.0,-1,0,0
253610,Wrack,game,9.99,00:00.0,-1,0,0
281410,Ubersoldier II,game,9.99,00:00.0,62,0,0
251790,Steel Storm A.M.M.O.,game,9.99,00:00.0,-1,0,1
248410,Legends of Aethereus,game,29.99,00:00.0,-1,0,1
262300,Tsukumogami,game,29.99,00:00.0,-1,0,0
239220,The Mighty Quest For Epic Loot,game,0,00:00.0,64,0,1
37230,Diaper Dash®,game,9.99,00:00.0,-1,0,0
282880,FaeVerse Alchemy,game,2.99,00:00.0,-1,0,0
253880,Earth 2150 Trilogy,game,6.99,00:00.0,78,0,1
42650,Transformers™: War for Cybertron™,game,19.99,00:00.0,75,0,1
264340,Major Mayhem,game,4.99,00:00.0,-1,0,0
37990,Jewel Quest Pack,game,19.99,00:00.0,-1,0,0
241720,Guncraft,game,14.99,00:00.0,73,0,1
6120,Shank,game,9.99,00:00.0,67,17,0
281840,4PM,game,2.99,00:00.0,41,0,0
204360,Castle Crashers®,game,14.99,00:00.0,-1,0,1
238070,Shadow Warrior Classic (1997),game,0,00:00.0,-1,0,0
12790,Damnation,game,9.99,00:00.0,41,17,1
19680,Alice: Madness Returns,game,19.99,00:00.0,75,17,0
225180,Narco Terror,game,9.99,00:00.0,-1,0,1
313960,Exodus,game,0.99,00:00.0,-1,0,0
257080,Tiny Thief,game,5.99,00:00.0,-1,0,0
246360,Perfection.,game,2.99,00:00.0,-1,0,0
290280,Volt,game,1.99,00:00.0,-1,0,0
310080,Hatoful Boyfriend,game,9.99,00:00.0,68,0,0
212500,The Lord of the Rings Online,game,0,00:00.0,86,0,0
32640,Delta Force Land Warrior,game,9.99,00:00.0,74,0,1
24420,Aquaria,game,9.99,00:00.0,82,0,0
57650,DUNGEONS - Steam Special Edition,game,14.99,00:00.0,65,0,0
290870,Steam Squad,game,17.99,00:00.0,-1,0,0
70620,Worms Crazy Golf,game,9.99,00:00.0,-1,0,0
231060,Ragnarok Online 2,game,0,00:00.0,-1,0,1
244810,Foul Play,game,14.99,00:00.0,69,0,0
203290,America's Army: Proving Grounds,game,0,00:00.0,-1,0,1
269370,Reaper - Tale of a Pale Swordsman,game,4.99,00:00.0,-1,0,0
33230,Assassin's Creed 2 Deluxe Edition,game,19.99,00:00.0,86,17,0
1250,Killing Floor,game,19.99,00:00.0,72,17,1
286160,Tabletop Simulator,game,19.99,00:00.0,-1,0,1
12360,FlatOut: Ultimate Carnage,game,19.99,00:00.0,79,0,1
289480,The Tomorrow War,game,2.99,00:00.0,-1,0,0
37600,Windosill,game,2.99,00:00.0,-1,0,0
251850,Master Reboot,game,14.99,00:00.0,59,0,0
33460,From Dust,game,14.99,00:00.0,76,0,0
246940,Lords of the Black Sun,game,29.99,00:00.0,-1,0,1
39540,SpellForce - Platinum Edition,game,9.99,00:00.0,74,0,0
4570,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",game,12.99,00:00.0,86,17,1
299480,Rogue Stormers,game,19.99,00:00.0,-1,0,1
265490,Songs2See,game,14.99,00:00.0,-1,0,0
107410,Arma 3,game,39.99,00:00.0,74,17,1
249680,Marlow Briggs and the Mask of Death,game,4.99,00:00.0,-1,0,0
269110,Super Motherload,game,14.99,00:00.0,-1,0,0
306680,Lexica,game,2.99,00:00.0,-1,0,0
12710,Overlord™: Raising Hell,game,9.99,00:00.0,-1,0,0
35310,Clutch,game,9.99,00:00.0,51,0,0
218410,Defender's Quest: Valley of the Forgotten,game,14.99,00:00.0,-1,0,0
221380,Age of Empires II HD,game,19.99,00:00.0,68,0,1
283450,Zooloretto,game,6.99,00:00.0,-1,0,1
314510,Fall of the New Age Premium Edition,game,6.99,00:00.0,-1,0,0
37320,The Nightshift Code™,game,6.99,00:00.0,-1,0,0
3270,Painkiller Overdose,game,4.99,00:00.0,65,17,1
17480,Command & Conquer: Red Alert 3,game,19.99,00:00.0,82,0,0
97130,Kohan II: Kings of War,game,9.99,00:00.0,81,13,1
281860,RefleX,game,7.99,00:00.0,-1,0,0
273550,Subnautica Terrain Test,game,0,00:00.0,-1,0,0
257970,Loren The Amazon Princess,game,19.99,00:00.0,-1,18,0
219190,Ultratron,game,9.99,00:00.0,-1,0,0
299170,Vault Cracker,game,4.99,00:00.0,-1,0,0
264300,Guns n Zombies,game,7.99,00:00.0,-1,0,0
292660,Princess Isabella,game,4.99,00:00.0,-1,0,0
238050,The Apogee Throwback Pack,game,9.99,00:00.0,-1,17,0
3510,Amazing Adventures The Lost Tomb™,game,4.99,00:00.0,-1,0,0
39000,Moonbase Alpha,game,0,00:00.0,-1,0,1
39670,Chaser,game,4.99,00:00.0,66,0,1
32350,STAR WARS™ Starfighter™,game,5.99,00:00.0,71,0,0
110600,Astro Tripper,game,4.99,00:00.0,-1,0,0
272060,Serena,game,0,00:00.0,-1,0,0
201870,Assassin's Creed® Revelations,game,19.99,00:00.0,80,17,1
31280,Poker Night at the Inventory,game,4.99,00:00.0,71,0,0
22100,Mount & Blade,game,9.99,00:00.0,72,0,0
208600,Lunar Flight,game,9.99,00:00.0,-1,0,1
274560,Revolution Ace,game,1.99,00:00.0,-1,0,1
200110,Nosgoth,game,0,00:00.0,-1,17,1
33600,Broken Sword 2 - the Smoking Mirror: Remastered,game,5.99,00:00.0,-1,0,0
17470,Dead Space,game,19.99,00:00.0,86,0,0
285800,Braveland,game,4.99,00:00.0,-1,0,0
37030,UFO: Extraterrestrials Gold,game,9.99,00:00.0,68,0,0
92200,Gundemonium Recollection,game,3.99,00:00.0,-1,0,0
216930,Luxor: Amun Rising HD,game,9.99,00:00.0,-1,0,0
220980,CRYENGINE,game,0,00:00.0,-1,0,0
239800,Bleed,game,4.99,00:00.0,-1,0,0
259060,Dominions 4: Thrones of Ascension,game,34.99,00:00.0,-1,0,1
293920,Spirited Heart Deluxe,game,19.99,00:00.0,-1,0,0
222640,Aarklash: Legacy,game,19.99,00:00.0,72,0,0
289440,Perimeter,game,3.99,00:00.0,77,0,1
233510,Lunnye Devitsy,game,4.99,00:00.0,-1,0,0
19980,Prince of Persia®,game,9.99,00:00.0,82,0,0
250110,Assault Android Cactus,game,14.99,00:00.0,79,0,0
304290,Heroes Rise: The Hero Project,game,2.99,00:00.0,-1,0,0
1700,Arx Fatalis,game,4.99,00:00.0,77,0,0
32720,F-16 Multirole Fighter,game,9.99,00:00.0,-1,0,1
95400,ibb & obb,game,11.99,00:00.0,83,0,1
306550,Runers,game,9.99,00:00.0,68,0,0
243580,Maya LT (with Stingray),game,30,00:00.0,-1,0,0
233310,Avadon 2: The Corruption,game,9.99,00:00.0,82,0,0
17740,Empires Mod,game,0,00:00.0,-1,0,1
204030,Fable - The Lost Chapters,game,9.99,00:00.0,83,17,0
33390,Zeit²,game,9.99,00:00.0,72,0,0
37280,Wedding Dash® 2: Rings Around the World,game,9.99,00:00.0,-1,0,0
259760,Two Brothers,game,0,00:00.0,57,0,0
259780,Nimble Quest,game,4.99,00:00.0,-1,0,0
73170,Darkest Hour: A Hearts of Iron Game,game,9.99,00:00.0,81,0,1
217200,Worms Armageddon,game,14.99,00:00.0,-1,0,1
15310,The Settlers®: Heritage of Kings,game,9.99,00:00.0,58,0,0
226120,Weird Worlds: Return to Infinite Space,game,4.99,00:00.0,79,0,0
297020,The Culling Of The Cows,game,12.99,00:00.0,-1,0,0
221640,Super Hexagon,game,2.99,00:00.0,88,0,0
303530,Sentris,game,14.99,00:00.0,-1,0,0
33620,Crash Time 3,game,9.99,00:00.0,-1,0,1
253130,Rescue - Everyday Heroes (U.S. Edition),game,9.99,00:00.0,-1,0,0
223330,Sea Dogs: To Each His Own,game,14.99,00:00.0,-1,0,0
211800,Dead Hungry Diner,game,6.99,00:00.0,-1,0,0
235400,King’s Bounty: Legions,game,0,00:00.0,-1,0,1
274500,Brigador,game,19.99,00:00.0,-1,0,0
289180,A.I.M.2 Clan Wars,game,2.99,00:00.0,-1,0,0
231310,MirrorMoon EP,game,9.99,00:00.0,73,0,0
49470,Magic: The Gathering - Duels of the Planeswalkers 2012,game,19.99,00:00.0,77,0,1
105600,Terraria,game,9.99,00:00.0,83,0,1
1500,Darwinia,game,9.99,00:00.0,84,0,0
205070,BIT.TRIP VOID,game,9.99,00:00.0,-1,0,0
262240,SUGURI,game,5.99,00:00.0,-1,0,0
6400,Joint Task Force,game,9.99,00:00.0,68,0,1
217290,Din's Curse,game,9.99,00:00.0,76,0,1
295630,Defense Zone 2,game,14.99,00:00.0,-1,0,0
292350,GTGD S2: Just One Dev,game,0.99,00:00.0,-1,0,0
31820,Nancy Drew®: The Haunted Carousel,game,6.99,00:00.0,85,0,0
248510,Dominions 3: The Awakening,game,19.99,00:00.0,82,0,1
302970,Radiant Defense,game,4.99,00:00.0,-1,0,0
10250,PT Boats: Knights of the Sea,game,9.99,00:00.0,-1,0,1
1300,SiN Episodes: Emergence,game,9.99,00:00.0,75,0,0
48800,Ship Simulator Extremes,game,19.99,00:00.0,49,0,1
220090,The Journey Down: Chapter One,game,8.99,00:00.0,72,0,0
313140,Blackbay Asylum,game,19.99,00:00.0,-1,18,0
